time,ID,VS,RPM,eng_temp,break_on_off,TPS,PV_AC_CAN,CONF_TCU,break_PRES,CUR_GR
1715950424.4165857,809,,,180,0,51,0,1,,
1715950424.4214141,1087,,,,,,,,,5
1715950424.4250948,790,0,24332,,,,,,,
1715950424.4265463,809,,,180,0,51,0,1,,
1715950424.431419,1087,,,,,,,,,5
1715950424.4352372,790,0,24332,,,,,,,
1715950424.4366872,809,,,180,0,50,0,1,,
1715950424.4413962,1087,,,,,,,,,5
1715950424.4450529,790,0,24332,,,,,,,
1715950424.4464989,809,,,180,0,50,0,1,,
1715950424.4513862,1087,,,,,,,,,5
1715950424.4550176,790,0,50444,,,,,,,
1715950424.4564621,809,,,180,0,50,0,1,,
1715950424.4613783,1087,,,,,,,,,5
1715950424.4643497,790,0,50444,,,,,,,
1715950424.4660485,809,,,180,0,50,0,1,,
1715950424.4713771,1087,,,,,,,,,5
1715950424.4749808,790,0,50444,,,,,,,
1715950424.4764273,809,,,180,0,49,0,1,,
1715950424.4816036,1087,,,,,,,,,5
1715950424.4850018,790,0,50444,,,,,,,
1715950424.486438,809,,,180,0,49,0,1,,
1715950424.4915872,1087,,,,,,,,,5
1715950424.4949844,790,0,50444,,,,,,,
1715950424.4964323,809,,,180,0,49,0,1,,
1715950424.5013678,1087,,,,,,,,,5
1715950424.5050054,790,0,21773,,,,,,,
1715950424.506452,809,,,180,0,48,0,1,,
1715950424.5115612,1087,,,,,,,,,5
1715950424.515035,790,0,21773,,,,,,,
1715950424.5164952,809,,,180,0,48,0,1,,
1715950424.5216074,1087,,,,,,,,,5
1715950424.5249581,790,0,21773,,,,,,,
1715950424.526402,809,,,180,0,48,0,1,,
1715950424.5313625,1087,,,,,,,,,5
1715950424.5349638,790,0,21773,,,,,,,
1715950424.5364184,809,,,180,0,48,0,1,,
1715950424.5415597,1087,,,,,,,,,5
1715950424.5450237,790,0,57357,,,,,,,
1715950424.546468,809,,,180,0,48,0,1,,
1715950424.5514188,1087,,,,,,,,,5
1715950424.5550625,790,0,57357,,,,,,,
1715950424.556511,809,,,180,0,48,0,1,,
1715950424.5616438,1087,,,,,,,,,5
1715950424.5644157,790,0,57357,,,,,,,
1715950424.5660968,809,,,180,0,48,0,1,,
1715950424.5715575,1087,,,,,,,,,5
1715950424.574942,790,0,57357,,,,,,,
1715950424.5764184,809,,,180,0,48,0,1,,
1715950424.5813785,1087,,,,,,,,,5
1715950424.585039,790,0,57357,,,,,,,
1715950424.5864887,809,,,180,0,48,0,1,,
1715950424.5919273,1087,,,,,,,,,5
1715950424.5949328,790,0,11790,,,,,,,
1715950424.5963905,809,,,180,0,48,0,1,,
1715950424.6030724,1087,,,,,,,,,5
1715950424.6049523,790,0,11790,,,,,,,
1715950424.6063907,809,,,180,0,47,0,1,,
1715950424.611672,1087,,,,,,,,,5
1715950424.6151958,790,0,11790,,,,,,,
1715950424.6166782,809,,,180,0,47,0,1,,
1715950424.6213386,1087,,,,,,,,,5
1715950424.6250124,790,0,11790,,,,,,,
1715950424.6264484,809,,,180,0,47,0,1,,
1715950424.6316295,1087,,,,,,,,,5
1715950424.634942,790,0,22798,,,,,,,
1715950424.636391,809,,,180,0,47,0,1,,
1715950424.6413608,1087,,,,,,,,,5
1715950424.6449304,790,0,22798,,,,,,,
1715950424.646369,809,,,180,0,47,0,1,,
1715950424.6515896,1087,,,,,,,,,5
1715950424.654923,790,0,22798,,,,,,,
1715950424.6563892,809,,,180,0,47,0,1,,
1715950424.661551,1087,,,,,,,,,5
1715950424.6649528,790,0,22798,,,,,,,
1715950424.6663952,809,,,180,0,47,0,1,,
1715950424.671562,1087,,,,,,,,,5
1715950424.6749349,790,0,31502,,,,,,,
1715950424.6763988,809,,,180,0,47,0,1,,
1715950424.681315,1087,,,,,,,,,5
1715950424.6849,790,0,31502,,,,,,,
1715950424.686343,809,,,180,0,47,0,1,,
1715950424.6913123,1087,,,,,,,,,5
1715950424.6949542,790,0,31502,,,,,,,
1715950424.696449,809,,,180,0,47,0,1,,
1715950424.701287,1087,,,,,,,,,5
1715950424.704982,790,0,31502,,,,,,,
1715950424.7064266,809,,,180,0,47,0,1,,
1715950424.7112858,1087,,,,,,,,,5
1715950424.714913,790,0,31502,,,,,,,
1715950424.7163558,809,,,180,0,47,0,1,,
1715950424.721319,1087,,,,,,,,,5
1715950424.7242842,790,0,24334,,,,,,,
1715950424.7258747,809,,,180,0,47,0,1,,
1715950424.7312734,1087,,,,,,,,,5
1715950424.734891,790,0,24334,,,,,,,
1715950424.7363372,809,,,180,0,47,0,1,,
1715950424.7412832,1087,,,,,,,,,5
1715950424.744893,790,0,24334,,,,,,,
1715950424.7451246,809,,,180,0,47,0,1,,
1715950424.7513332,1087,,,,,,,,,5
1715950424.7549314,790,0,24334,,,,,,,
1715950424.756399,809,,,180,0,47,0,1,,
1715950424.7614727,1087,,,,,,,,,5
1715950424.7644522,790,0,17166,,,,,,,
1715950424.7659287,809,,,180,0,47,0,1,,
1715950424.7712717,1087,,,,,,,,,5
1715950424.774931,790,0,17166,,,,,,,
1715950424.7764006,809,,,180,0,47,0,1,,
1715950424.78126,1087,,,,,,,,,5
1715950424.7842417,790,0,17166,,,,,,,
1715950424.7859223,809,,,180,0,47,0,1,,
1715950424.7914598,1087,,,,,,,,,5
1715950424.7949297,790,0,17166,,,,,,,
1715950424.7963915,809,,,180,0,47,0,1,,
1715950424.8012674,1087,,,,,,,,,5
1715950424.8048546,790,0,27662,,,,,,,
1715950424.8062909,809,,,180,0,47,0,1,,
1715950424.8112516,1087,,,,,,,,,5
1715950424.814854,790,0,27662,,,,,,,
1715950424.8162978,809,,,180,0,47,0,1,,
1715950424.8214567,1087,,,,,,,,,5
1715950424.8250968,790,0,27662,,,,,,,
1715950424.8265347,809,,,180,0,47,0,1,,
1715950424.8318424,1087,,,,,,,,,5
1715950424.8350592,790,0,27662,,,,,,,
1715950424.8365026,809,,,180,0,47,0,1,,
1715950424.8414326,1087,,,,,,,,,5
1715950424.8444364,790,0,27662,,,,,,,
1715950424.8458734,809,,,180,0,47,0,1,,
1715950424.8516812,1087,,,,,,,,,5
1715950424.8550441,790,0,26126,,,,,,,
1715950424.856491,809,,,180,0,47,0,1,,
1715950424.861737,1087,,,,,,,,,5
1715950424.8647766,790,0,26126,,,,,,,
1715950424.8662112,809,,,180,0,47,0,1,,
1715950424.8714774,1087,,,,,,,,,5
1715950424.8750422,790,0,26126,,,,,,,
1715950424.8764849,809,,,180,0,47,0,1,,
1715950424.8817108,1087,,,,,,,,,5
1715950424.884809,790,0,26126,,,,,,,
1715950424.8862736,809,,,180,0,47,0,1,,
1715950424.8914723,1087,,,,,,,,,5
1715950424.8951232,790,0,16398,,,,,,,
1715950424.8965712,809,,,180,0,47,0,1,,
1715950424.90141,1087,,,,,,,,,5
1715950424.904662,790,0,16398,,,,,,,
1715950424.9062533,809,,,180,0,47,0,1,,
1715950424.9114082,1087,,,,,,,,,5
1715950424.9150867,790,0,16398,,,,,,,
1715950424.9165266,809,,,180,0,47,0,1,,
1715950424.921703,1087,,,,,,,,,5
1715950424.924425,790,0,16398,,,,,,,
1715950424.9260092,809,,,180,0,47,0,1,,
1715950424.9314377,1087,,,,,,,,,5
1715950424.9354515,790,0,18958,,,,,,,
1715950424.9369304,809,,,180,0,47,0,1,,
1715950424.9414275,1087,,,,,,,,,5
1715950424.9444196,790,0,18958,,,,,,,
1715950424.9460113,809,,,180,0,47,0,1,,
1715950424.9516442,1087,,,,,,,,,5
1715950424.9550188,790,0,18958,,,,,,,
1715950424.9564664,809,,,180,0,47,0,1,,
1715950424.961639,1087,,,,,,,,,5
1715950424.9645784,790,0,18958,,,,,,,
1715950424.9661963,809,,,180,0,47,0,1,,
1715950424.971588,1087,,,,,,,,,5
1715950424.9750955,790,0,18958,,,,,,,
1715950424.976543,809,,,180,0,47,0,1,,
1715950424.9818327,1087,,,,,,,,,5
1715950424.9846435,790,0,16654,,,,,,,
1715950424.986089,809,,,180,0,47,0,1,,
1715950424.9915907,1087,,,,,,,,,5
1715950424.9951136,790,0,16654,,,,,,,
1715950424.996567,809,,,180,0,47,0,1,,
1715950425.0016646,1087,,,,,,,,,5
1715950425.00448,790,0,16654,,,,,,,
1715950425.0061042,809,,,180,0,47,0,1,,
1715950425.01165,1087,,,,,,,,,5
1715950425.014986,790,0,16654,,,,,,,
1715950425.0164356,809,,,180,0,47,0,1,,
1715950425.0214052,1087,,,,,,,,,5
1715950425.0243897,790,0,8462,,,,,,,
1715950425.026037,809,,,180,0,47,0,1,,
